D = propeller diameter [m],AEdAO = expanded area ratio,PdD = pitch ratio,Z = propeller's number of blades,P_B = power brake,n = Propeller angular speed [rpm],fitness,t075dD,tmin075dD,tal07R,cavLim,Vtip,Vtipmax,penalty,valid
0.8,0.36531855123916157,0.7459973890627323,2,107.76809681979833,0,-209.20748697932376,0.016,0.01226677254587995,0.31247734777222663,0.16096502833112883,33.846335231781595,39.0,0.9412747664009017,False
0.5287943793989542,0.30552390840110866,0.7585910226650172,2,153.33753420029933,0,-798.7655706068307,0.016,0.015100297838821868,0.423836295106071,0.08550955224011676,48.85148083379547,39.0,4.209197961690396,False
0.5237132973808292,0.31021244952442106,0.8057334008655067,2,158.32058534565496,0,-826.9149116225537,0.016,0.0152762635455144,0.45292770728272863,0.09056004208317645,47.643692819519885,39.0,4.223041020327102,False
0.5297067387626507,0.5719188141366274,0.9448040277529247,2,180.46044126709265,0,-512.1487786196485,0.016,0.01598696849845296,0.3428644280128912,0.12252829610451398,40.55081209177027,39.0,1.838011339347423,False
0.6606369977879849,0.384505130979307,0.8366118895914266,2,134.0490855855339,0,-356.01914952228753,0.016,0.013739270483771385,0.37360183608654457,0.1406693560379472,37.217683396953625,39.0,1.6558864461266256,False
fitness at iteration,0,,,,,-209.21192021181832
0.6440506340191486,0.4468364331876051,0.7604334599771102,2,136.24366285088544,0,-315.81654884813736,0.016,0.01393558548904794,0.2898995940065966,0.1262680785535683,39.86275005864971,39.0,1.3180274387792186,False
0.8,0.3989173278032858,0.9589036224896762,2,119.82120269806302,0,-252.05363218727138,0.016,0.012569169969240582,0.40906424561258514,0.19446087511113047,29.038843789770528,39.0,1.1035812236205003,False
0.7515103560796352,0.3,0.8350321380352128,2,113.87742427360608,0,-313.4067986881194,0.016,0.01263044080441984,0.4432342569405613,0.16105067197487766,33.835273688270846,39.0,1.7521416179480551,False
0.7077739710452826,0.7192188464872126,1.0064928920054244,2,141.6139562462231,0,-213.46629663629034,0.016,0.0138073356620101,0.2891827500876348,0.19184439868673245,29.377661082504364,39.0,0.5073817743297712,False
0.6710136041053867,0.3339893287774561,0.8907356103167128,2,132.20740140714807,0,-404.64918237331875,0.016,0.013563136942787053,0.4556287619536809,0.14886350262949172,35.82499218756405,39.0,2.0607150436846915,False
fitness at iteration,1,,,,,-209.21192021181832
0.7380940602666249,0.525926363741401,0.890240878347126,2,129.76146000296288,0,-223.84491454677223,0.016,0.013268557269167407,0.3021168970141214,0.17513522577670937,31.73213465462017,39.0,0.7250492907652328,False
0.7669293318530449,0.44883651674854463,1.0428226393865874,2,131.44759727108305,0,-279.6232209187437,0.016,0.012985483555162075,0.42474283525610634,0.1996666262876173,28.37335119258012,39.0,1.1272600391628271,False
0.7035342624218286,0.6961821576518972,1.0330199311632788,2,143.65342648457963,0,-229.59328806407984,0.016,0.013845421450156593,0.3095875433976023,0.19370475409366714,29.139534551987296,39.0,0.5982444253686171,False
0.6398078073676714,0.6046533938764139,1.0396631738349607,2,157.32222858685248,0,-326.8246936597843,0.016,0.014511210391292242,0.3591877080087767,0.172900676727224,32.08296399671204,39.0,1.077422221865838,False
0.7756251361878782,0.5880751302681446,1.1189200408817104,2,136.1389996267256,0,-236.31915800159445,0.016,0.0130707739264842,0.3816813638733416,0.21987941855112053,26.075514986713877,39.0,0.7358667145310973,False
fitness at iteration,2,,,,,-209.21192021181832
0.8,0.6127146390903446,1.1185623713268682,2,132.4016819985467,0,-213.04719427894398,0.016,0.012876135653801963,0.36529380943336814,0.22701784436226496,25.271454620527592,39.0,0.6090973397247511,False
0.8,0.7294527337602098,1.151665882104212,2,131.71405885976208,0,-187.12623262420936,0.016,0.012892807721146256,0.33696721644854355,0.2371838472815574,24.201413217922102,39.0,0.42070052539680247,False
0.7766920041717833,0.7056575982121612,1.0981767646313298,2,133.9769927380333,0,-194.63766594956402,0.016,0.01312646629587962,0.3240729320019738,0.2230725314424623,25.713049960841957,39.0,0.45276932980680673,False
0.8,0.544395866122756,1.0967678039059792,2,131.31616684893868,0,-230.34539965758844,0.016,0.012827623011771374,0.38733851633219374,0.2208153899027654,25.973665566415473,39.0,0.7541282629927004,False
0.8,0.6347422169438247,0.9659343883622069,2,126.07996873400317,0,-173.85077724499828,0.016,0.012883836807696262,0.28359213326455207,0.20566653691065204,27.647766872054067,39.0,0.3788929279620892,False
fitness at iteration,3,,,,,-173.85736366808027
0.8,0.756923191163904,0.9862159809723249,2,126.54168441845549,0,-151.1123198166847,0.016,0.012948443123382768,0.25489306488708235,0.21344783679135046,26.76034269781348,39.0,0.19417028871670147,False
0.8,0.5854645961184961,1.228762438774888,2,137.03763449152788,0,-249.89283377732139,0.016,0.012772560065849625,0.4360455340740235,0.23912109689926628,24.007539921237044,39.0,0.8235343502866036,False
0.8,0.7268695427956284,1.02728918934329,2,128.08467998018037,0,-164.16836262629175,0.016,0.01294450992056261,0.28099854418931836,0.2192359601546109,26.141291922254798,39.0,0.2817173970508802,False
0.7929492047404789,0.8079674471721364,1.108109806089058,2,129.5043443365084,0,-164.17570823068422,0.016,0.012980707984105659,0.29502538771895864,0.2327206004525526,24.6611765619483,39.0,0.26772355840113443,False
0.8,0.807765175433159,0.983414044109514,2,125.83155034107757,0,-141.27908070435748,0.016,0.012955199066429024,0.24102435990689394,0.21467062728498415,26.626203628581273,39.0,0.12276357019688641,False
fitness at iteration,4,,,,,-141.28661266356013
0.8,0.7316030369702629,1.0377382500689467,2,128.35377002785629,0,-164.9944862282291,0.016,0.012945201463749084,0.2841911898865209,0.22108017949266748,25.94252208252285,39.0,0.28546661459512085,False
0.8,0.7821574049956679,0.965389992339761,2,125.72324177755777,0,-143.1103807200124,0.016,0.01294888006470796,0.23983781377084148,0.21069881371572505,27.06901223916974,39.0,0.1382969345733042,False
0.8,0.8889125942669044,1.1190801221635547,2,125.981417949707,0,-146.70891748066862,0.016,0.012885239680506613,0.27864689304781637,0.2392787793425703,23.991956512406237,39.0,0.1645282285934917,False
0.8,0.9306633457453708,0.8641093701592264,2,122.47216293919693,0,-122.47216293919693,0.016,0.012915457767461386,0.17212672886879338,0.19522293131586743,28.938428919224442,39.0,0,True
0.8,0.7967290972160097,0.9984528231903618,2,126.35320015802112,0,-145.50700650029827,0.016,0.012955689807279179,0.24983489812266768,0.21694789583130855,26.381519705272982,39.0,0.15158940429148465,False
fitness at iteration,5,,,,,-122.47967233675264
0.8,0.9141941025590624,1.059631821939724,2,124.45919093254288,0,-134.02694516225972,0.016,0.012917321542432244,0.24850302210444572,0.2307631874916463,24.86764409311907,39.0,0.07687462981261524,False
0.8,1.0329368225042075,1.0330886443909821,2,119.91125601481448,0,-119.91125601481448,0.016,0.012861620519407757,0.21655237318566103,0.22978698591949942,24.97195056976459,39.0,0,True
0.8,0.8880210645900726,0.848411835862029,2,122.77202309622886,0,-122.77202309622886,0.016,0.012906331536934065,0.17368327955196075,0.19132172748143228,29.440728820481436,39.0,0,True
0.8,0.9446545459456105,0.8615532591564252,2,122.3003132541708,0,-122.3003132541708,0.016,0.012913110846165294,0.16902967134219568,0.19493556640854268,28.976239631864754,39.0,0,True
0.8,0.8391417069656095,1.0861651294616002,2,127.221587878744,0,-151.3024663378092,0.016,0.01292802167607818,0.27629600824290773,0.23232150634439044,24.702829297959813,39.0,0.18928295787360316,False
fitness at iteration,6,,,,,-119.920503450236
0.8,0.9504384415256016,1.012503609349003,2,122.8885716705898,0,-122.8885716705898,0.016,0.01292238780352564,0.22293489805879474,0.22404452476925468,25.601113999704843,39.0,0,True
0.8,1.0086926311511113,0.9631732904586048,2,120.93929061103472,0,-120.93929061103472,0.016,0.012906847460434705,0.1947481302702165,0.2164894352694505,26.430253555695437,39.0,0,True
0.8,0.9546079838333595,0.937679312156074,2,122.36288200791425,0,-122.36288200791425,0.016,0.012931327723432433,0.19430317063514274,0.21022911871760666,27.12198000702704,39.0,0,True
0.8,0.9459092444690725,0.8798864322388192,2,122.3215973784515,0,-122.3215973784515,0.016,0.012920663195579964,0.17517789870443423,0.19860353315630075,28.504180459814556,39.0,0,True
0.8,0.925075349930073,0.9501497516684253,2,123.11180742070142,0,-123.11180742070142,0.016,0.012940373043081687,0.20399376293085672,0.2119254086814406,26.930133578926107,39.0,0,True
fitness at iteration,7,,,,,-119.920503450236
0.8,1.0039437230825914,0.9724875463750253,2,121.07261430641832,0,-121.07261430641832,0.016,0.012907227181196261,0.19886814412080558,0.21823864796202486,26.24570549690223,39.0,0,True
0.8,1.05,1.0607715869850312,2,119.05414201325938,0,-119.05414201325938,0.016,0.012826857297338571,0.22423841766853833,0.23504790478191445,24.41926391085764,39.0,0,True
0.8,1.05,0.7879089404942384,2,122.0489782135569,0,-122.0489782135569,0.016,0.012866689798243621,0.13074519168457024,0.18008377683060567,30.988562848098866,39.0,0,True
0.8,1.05,0.8279853421660329,2,121.12357966510282,0,-121.12357966510282,0.016,0.012880031889071556,0.14324529306289618,0.18907215962830182,29.7387978172128,39.0,0,True
